id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27637842,Shinjuku area/20㎡/free wifi/3 stations #13,18132812,Kazumi,,Shinjuku Ku,35.69507,139.71596,Entire home/apt,7959,2,45,2019-11-08,2.61,12,72
27639609,Asakusa Sharehouse - 406c,113754344,宮下,,Taito Ku,35.71772,139.7992,Shared room,2833,1,1,2019-01-07,0.08,28,32
27640033,Summer SALE!5min to station! Ryokan for 3 ! IN-207,162218189,Tosaya,,Shinjuku Ku,35.68885,139.68665,Private room,20051,1,27,2019-11-15,1.64,35,278
27640591,Summer SALE!5min to station! Ryokan for 3 ! IN-202,162218189,Tosaya,,Shinjuku Ku,35.69037,139.68631,Private room,15038,1,7,2019-12-21,0.52,35,291
27640978,Summer SALE!5min to station! Ryokan for 3 ! IN-203,162218189,Tosaya,,Shinjuku Ku,35.69017,139.68757,Private room,15038,1,24,2019-11-21,1.76,35,224
27641232,駅近4分!ｺｲﾝﾊﾟｰｷﾝｸﾞ有り!窓に大きなｽｶｲﾂﾘｰ!それはもぅTokyoﾎﾃﾙﾗｲｸ*新築同様!,208597323,Ai,,Sumida Ku,35.70049,139.81298,Entire home/apt,12641,1,33,2019-11-29,1.95,1,331
27643767,ASAKUSA 3 MIN! KINSHICHO&OSHIAGE STN! 16PPL! 4LDK!,208610149,Plays,,Sumida Ku,35.70253,139.81242,Entire home/apt,45006,2,52,2020-01-08,3.30,1,334
27645855,AKIHABARA 2STN! RYOGOKU STN 1MIN! 10PPL! 2DLK 100㎡,199839778,Plays,,Sumida Ku,35.69542,139.79223,Entire home/apt,35962,1,67,2019-12-24,3.97,3,153
27647560,A#202 near Shinjuku *6min. from sta.* FreeWifi 初台駅,192046040,Eric,,Shibuya Ku,35.68379,139.68244,Entire home/apt,8936,2,44,2020-01-10,2.55,8,11
27663027,2F Apartment in Yoyogi/Shibuya max 6Px & free WiFi,4847803,Best Stay In Tokyo!,,Shibuya Ku,35.68104,139.69261,Entire home/apt,16355,3,34,2020-01-21,1.96,11,206
27663467,【H2O Stay】A202 Charming Place/Shibuya/8min/6ppl,58033573,H2O Stay,,Shibuya Ku,35.65348,139.70927,Entire home/apt,34981,1,34,2019-12-24,2.01,14,183
27663506,SHINAGAWA&ODAIBA3MIN! CLOSEST STN5MIN! 16PPL 5BDR!,207693509,Andplace,,Shinagawa Ku,35.61902,139.74538,Entire home/apt,50019,1,80,2019-12-31,4.58,18,176
27663746,【H2O Stay】B204 Charming Place/Shibuya/8min/7ppl,58033573,H2O Stay,,Shibuya Ku,35.65352,139.70891,Entire home/apt,45006,1,51,2019-11-24,2.94,14,184
27663790,ASAKUSA･HANEDA! YAHIRO STN 2MIN! 12PPL! 2LDK 77㎡!,208598386,Plays,,Sumida Ku,35.72709,139.82821,Entire home/apt,24968,1,58,2019-12-28,3.52,2,186
27663898,【301】ODAIBA! TENOZU ISLE STN 8MIN! MAX 4PP! 2DK27㎡,207693509,Andplace,,Shinagawa Ku,35.62226,139.74537,Entire home/apt,11993,1,30,2020-01-25,1.72,18,198
27664810,【302】ODAIBA! TENOZU ISLE STN 8MIN! MAX 4PP! 2DK20㎡,207693509,Andplace,,Shinagawa Ku,35.62033,139.74735,Entire home/apt,11993,1,35,2020-01-11,2.03,18,163
27665859,【2ROOMS】ODAIBA! TENOZU ISLE STN 8MIN! 8PPL! 4DK47㎡,207693509,Andplace,,Shinagawa Ku,35.622,139.7456,Entire home/apt,20051,1,5,2019-03-29,0.29,18,98
27671712,"[3PAX]Akihabara,Asakusa,Skytree/WiFi/Long Stay 402",208823022,Kei,,Sumida Ku,35.70752,139.81551,Entire home/apt,11987,1,50,2020-01-01,2.93,2,22
27672117,"Direct to SHINJUKU, SHIBUYA☆ Designer's room",208834144,Kate,,Toshima Ku,35.73819,139.73334,Entire home/apt,9045,1,48,2020-01-21,2.73,2,55
27681199,[M7] Shinjuku/Shin-Okubo 5 min 3LDK Penthouse,20957992,Cookie,,Shinjuku Ku,35.7012,139.70684,Entire home/apt,32365,2,25,2020-01-08,1.48,12,164
27683218,"[NEW] Akihabara,Asakusa,Skytree/WiFi/Long stay 303",208823022,Kei,,Sumida Ku,35.70686,139.81507,Entire home/apt,11987,1,43,2020-01-25,2.46,2,28
27683772,Sato san's Rest ~dormitory 3 people~,119542101,Nana & Yuta,,Arakawa Ku,35.73424,139.78834,Hotel room,6974,1,6,2019-12-01,0.37,13,123
27683926,miyasita asakusa private room502,113754344,宮下,,Taito Ku,35.71689,139.79628,Private room,4795,1,9,2020-01-05,0.54,28,32
27688237,Max10ppl! JP traditional house! Near SensojiTemple,97958809,尚子,,Katsushika Ku,35.73191,139.84161,Entire home/apt,10031,1,24,2020-01-15,1.50,10,174
27691311,NEW OPEN!IKEBUKURO,192233104,Kenji,,Toshima Ku,35.73198,139.70539,Entire home/apt,9481,1,48,2019-12-23,3.30,1,128
27694216,"6mins to Akihabara sta,Cozy&Modern&New hotel roomC",205373221,Ficus,,Chiyoda Ku,35.70249,139.77211,Private room,11666,2,74,2020-01-23,4.29,8,8
27694513,"6mins to Akihabara sta,Cozy&Modern&New hotel roomB",205373221,Ficus,,Chiyoda Ku,35.70129,139.77218,Private room,11666,2,50,2020-01-10,2.86,8,63
27694689,"6mins to Akihabara sta, Cozy&Sunny&New hotel room",205373221,Ficus,,Chiyoda Ku,35.70066,139.77133,Private room,11666,2,56,2020-01-12,3.21,8,7
27695053,"6 mins to Akiha,Family&Cozy&Design New hotel roomB",205373221,Ficus,,Chiyoda Ku,35.7006,139.77274,Private room,16573,2,54,2020-01-18,3.27,8,56
27696763,Lucky Hostel in Shinjuku B,207114839,龍也,,Shinjuku Ku,35.70245,139.69361,Private room,4250,1,51,2020-01-19,2.94,11,29
27703644,Kichijoji Parkside Blue Bedroom,5068769,Caroline,,Mitaka Shi,35.6992,139.57605,Private room,10358,2,1,2018-12-29,0.08,3,46
27704448,[上野八方美人]10人ok/JR山手線鶯谷駅から徒歩3分,130190724,Zhen,,Taito Ku,35.72088,139.77732,Entire home/apt,17000,2,14,2019-01-04,0.81,1,90
27705526,Lucky Hostel in Shinjuku 3,207114839,龍也,,Shinjuku Ku,35.70313,139.69506,Private room,3814,1,49,2020-01-16,2.85,11,273
27706114,Near Skytree 5mins to Sta. Free WIFI 5ppl#101,21751883,Ken,,Sumida Ku,35.71198,139.81023,Entire home/apt,24955,2,49,2019-12-25,2.84,3,278
27707344,miyasita-asakusa private room507,113754344,宮下,,Taito Ku,35.71611,139.79763,Private room,4468,1,9,2019-03-31,0.53,28,32
27707818,NEWLY RENOVATED FLAT/SHINJUKU/FAMILY&GROUP,147014594,Eternal,,Shinjuku Ku,35.68971,139.71743,Entire home/apt,23005,1,61,2019-12-31,3.61,11,199
27707906,miyasita-asakusa 601 [sensouji 1 min!],113754344,宮下,,Taito Ku,35.71578,139.79783,Private room,5994,1,35,2020-01-02,2.10,28,27
27708233,women  only  Asakusa Sharehouse-603b,113754344,宮下,,Taito Ku,35.71545,139.79608,Shared room,2833,1,1,2018-09-11,0.06,28,31
27708312,"Private Home, tokyo, 5mins from stasion, 20sqm",28674531,Suda,,Setagaya Ku,35.64643,139.62595,Entire home/apt,8831,3,34,2019-12-23,1.99,1,279
27709174,[women only] Asakusa Sharehouse-603d,113754344,宮下,,Taito Ku,35.71527,139.79699,Shared room,2833,1,6,2019-12-31,0.42,28,64
27709383,[Women only] Asakusa Sharehouse-603C,113754344,宮下,,Taito Ku,35.71588,139.79612,Shared room,2833,1,5,2020-01-02,0.35,28,32
27709472,[men only] Asakusa Sharehouse-604b,113754344,宮下,,Taito Ku,35.71616,139.79831,Shared room,2833,1,2,2019-04-29,0.20,28,32
27709629,[Men only] Asakusa Sharehouse-604a,113754344,宮下,,Taito Ku,35.71715,139.79752,Shared room,2833,1,5,2019-02-18,0.30,28,64
27715692,Elegant spacious modern JP-style 2BR in Akasaka 4F,9018856,Vivian,,Minato Ku,35.66989,139.73956,Entire home/apt,24083,4,55,2020-01-16,3.44,4,171
27717750,Shinjukuku . Shin-Okubo Station 6 mins by walk 102,145326080,Shunki,,Shinjuku Ku,35.70036,139.70366,Entire home/apt,11987,2,56,2019-12-22,3.37,8,174
27721808,Shinjukuku . Shin-Okubo Station 6 mins by walk 105,145326080,Shunki,,Shinjuku Ku,35.69961,139.70225,Entire home/apt,11987,2,49,2019-12-22,2.92,8,152
27722171,Shinjukuku . Shin-Okubo Station 6 mins by walk 201,145326080,Shunki,,Shinjuku Ku,35.69986,139.70288,Entire home/apt,11987,2,44,2020-01-09,2.58,8,104
27722514,Shinjukuku . Shin-Okubo Station 6 mins by walk 205,145326080,Shunki,,Shinjuku Ku,35.69866,139.703,Entire home/apt,11987,2,56,2020-01-11,3.32,8,179
27732442,8Room Max24ppl/Free Wifi/Nishi-Shinjuku 5 min sta,33410004,Kouichiro,,Shinjuku Ku,35.69069,139.68827,Entire home/apt,85000,2,19,2019-11-28,1.23,9,24
27732902,"SoraTerrace for 2-3 guests,  Tokyo,",32251392,Taiju,,Nishitokyo Shi,35.73134,139.56643,Private room,4143,2,15,2019-09-26,0.86,4,87
27733090,"SoraTerrace for 3-6 guests,  Tokyo",32251392,Taiju,,Nishitokyo Shi,35.73142,139.56574,Private room,4143,1,3,2019-08-11,0.18,4,177
27733425,"距池袋车站步行三分钟,白熊家｡位置超好",114994141,Minho,,Toshima Ku,35.73421,139.71281,Private room,10026,1,43,2019-11-05,2.51,1,0
27735220,Female Dorm / Near the Onsen / No Cleaning fee! #1,174891991,Satoshi,,Shinagawa Ku,35.62001,139.71558,Shared room,3053,1,2,2019-08-05,0.32,15,72
27735716,Mix Dorm / Near the Onsen / No Cleaning fee! #1A,174891991,Satoshi,,Shinagawa Ku,35.62064,139.71632,Shared room,3051,1,37,2020-01-04,2.46,15,84
27735832,Mix Dorm / Near the Onsen / No Cleaning fee! #2A,174891991,Satoshi,,Shinagawa Ku,35.6191,139.71671,Shared room,3051,1,11,2019-12-29,0.66,15,87
27736011,Mix Dorm / Near the Onsen / No Cleaning fee! #3A,174891991,Satoshi,,Shinagawa Ku,35.62004,139.71636,Shared room,3051,1,10,2019-12-24,0.66,15,82
27736081,Mix Dorm / Near the Onsen / No Cleaning fee! #4A,174891991,Satoshi,,Shinagawa Ku,35.62019,139.71527,Shared room,3053,1,5,2019-04-21,0.30,15,74
27736141,"A quiet house Y1 , Musashimurayama,Tokyo WIFI-FREE",183501849,Yoshitomo,,Musashimurayama Shi,35.75456,139.40169,Private room,3053,1,18,2019-12-31,1.06,3,97
27739356,"A quiet house W , Musashimurayama,Tokyo WIFI-FREE",183501849,Yoshitomo,,Musashimurayama Shi,35.7545,139.39965,Private room,3489,1,25,2020-01-07,1.44,3,95
27744996,ｵﾘﾝﾋﾟｯｸ開催地域☆六本木☆ﾌﾟﾗｲﾍﾞｰﾄﾙｰﾑ♪No.7,134083708,Deko,,Minato Ku,35.66189,139.73762,Entire home/apt,11006,5,14,2019-12-17,0.84,5,168
27745132,Designer 3 bedroom house in Meguro,207240117,Paul,,Meguro Ku,35.63266,139.70269,Entire home/apt,24968,7,1,2019-01-06,0.08,1,196
27746919,109 *Free WIFI* Shinjuku Shibuya 5min. 新宿 初台 徒歩5分,192046040,Eric,,Shibuya Ku,35.68579,139.68194,Entire home/apt,8936,2,52,2020-01-20,3.06,8,21
27747017,Mix Dorm / Near the Onsen / No Cleaning fee! #1B,174891991,Satoshi,,Shinagawa Ku,35.62042,139.71668,Shared room,3051,1,20,2020-01-03,1.21,15,82
27747201,Mix Dorm / Near the Onsen / No Cleaning fee! #2B,174891991,Satoshi,,Shinagawa Ku,35.62057,139.71515,Shared room,3053,1,14,2020-01-05,0.84,15,97
27750681,LICENSED SHINJUKU APARTMENT: 2 mins from metro,20833491,David,,Shinjuku Ku,35.69768,139.70627,Entire home/apt,13949,1,982,2020-01-26,57.09,3,155
27752159,GR301 3min Sta/Ark Hills|City central quiet area,21989389,Ruka,,Minato Ku,35.66866,139.73827,Entire home/apt,20051,2,15,2019-12-10,0.88,17,318
27761799,Great Skytree view!near Senso-ji in Asakusa area,129220725,尚美,,Taito Ku,35.71221,139.79896,Entire home/apt,20051,2,1,2020-01-27,1,5,207
27762715,★Shinjuku 10min. Fresh New Apt.!,93981980,Takumi,,Nakano Ku,35.68613,139.67549,Entire home/apt,16128,2,46,2020-01-18,2.62,8,159
27763090,5min to station ! TSUKIJI area 2-1t,71735650,Kyo,,Chuo Ku,35.66792,139.77887,Entire home/apt,99981,1,8,2019-09-24,0.68,48,365
27764077,#212 Private Cozy Apt. in Tokyo,17736560,ﾀﾂﾛｳ (Taturo),,Nakano Ku,35.73465,139.63318,Entire home/apt,7410,3,19,2020-01-02,1.12,10,114
27764305,Chic House in Sendagaya - Near Olympic stadium!,70100235,Masahito,,Shibuya Ku,35.67621,139.71255,Entire home/apt,39994,1,21,2020-01-18,1.82,2,0
27765856,Short Stay Residence_Studio type Max 3 guests#101,209416351,Mondestay+,,Minato Ku,35.62591,139.73539,Entire home/apt,18526,2,2,2019-01-01,0.12,9,22
27766445,Short Stay Residence_1BR  Deluxe type Max 5 guests,209416351,Mondestay+,,Minato Ku,35.6271,139.73549,Entire home/apt,32039,2,1,2018-08-23,0.06,9,22
27767062,Short Stay Residence_Studio type Maximum 3 guests,209416351,Mondestay+,,Minato Ku,35.62626,139.73448,Entire home/apt,18526,2,0,,,9,0
27767938,Superior twin Room- Non Smoking - 22sqm,206796582,ｻﾞ･ﾋﾞｰ 水道橋,,Bunkyo Ku,35.70604,139.75528,Private room,13193,1,0,,,5,230
27768034,Newly Built Hostel near Ikebukuro BigDiscount‼️,190765258,Mikayo,,Itabashi Ku,35.75514,139.69635,Private room,3596,2,30,2020-01-02,1.89,29,0
27768187,★Free WiFi★Walk 10min to GINZA! 2-2t,71735650,Kyo,,Chuo Ku,35.66825,139.77742,Entire home/apt,99981,1,20,2020-01-26,1.69,48,365
27768313,★Free Wi-Fi★Close to TSUKIJI station 3-1t,71735650,Kyo,,Chuo Ku,35.66833,139.77897,Entire home/apt,99981,1,35,2020-01-19,2.93,48,365
27768406,★Free Wi-Fi★Close to TSUKIJI station 3-2t,71735650,Kyo,,Chuo Ku,35.6678,139.77895,Entire home/apt,99981,1,13,2020-01-11,1.04,48,365
27768530,★Free Wi-Fi★ 5min walking to TSUKIJI station 4-1t,71735650,Kyo,,Chuo Ku,35.66866,139.77904,Entire home/apt,99981,1,2,2019-05-26,0.23,48,365
27768615,★Free Wi-Fi★ 5min walking to TSUKIJI station 4-2t,71735650,Kyo,,Chuo Ku,35.66914,139.77893,Entire home/apt,99981,1,1,2019-01-27,0.08,48,365
27769143,★Free WiFi★New apartment! Very clean room! 5-1t,71735650,Kyo,,Chuo Ku,35.66859,139.77796,Entire home/apt,99981,1,7,2019-10-24,0.61,48,365
27769218,103 池袋新宿渋谷至近  新築清潔/駅近の便利なﾎｽﾃﾙ/TV付個室/ WIFIﾌﾘｰ/ﾊﾞｽﾀｵﾙ,190765258,Mikayo,,Itabashi Ku,35.75369,139.69425,Private room,3596,2,8,2020-01-02,0.50,29,0
27769269,★Free Wi-Fi★Clean Room close to GINZA&TSUKIJI 5-2t,71735650,Kyo,,Chuo Ku,35.66776,139.77944,Entire home/apt,99981,1,12,2020-01-03,1.01,48,365
27769410,Perfect location to TOKYO area!! 6-1t,71735650,Kyo,,Chuo Ku,35.66926,139.7789,Entire home/apt,99981,1,2,2019-12-21,1.15,48,365
27769435,"104 池袋新宿渋谷至近  新築清潔/駅近の便利なﾎｽﾃﾙ/TV付個室,WIFIﾌﾘｰ/ﾊﾞｽﾀｵﾙ付",190765258,Mikayo,,Itabashi Ku,35.75395,139.69657,Private room,3596,2,7,2019-12-21,0.44,29,0
27769508,★Free Wi-Fi★Perfect location to TOKYO area!! 6-2t,71735650,Kyo,,Chuo Ku,35.66863,139.77867,Entire home/apt,99981,1,12,2019-08-23,1.03,48,365
27769566,Newly Built Hostel near Ikebukuro BigDiscount‼️,190765258,Mikayo,,Itabashi Ku,35.7558,139.69587,Private room,3596,2,28,2019-12-22,1.75,29,0
27769603,★Free Wi-Fi★ Near GINZA&TSUKIJI! 7-1t,71735650,Kyo,,Chuo Ku,35.6686,139.77823,Entire home/apt,99981,1,23,2020-01-06,1.92,48,365
27769663,★Free Wi-Fi★ Near GINZA&TSUKIJI! 7-2t,71735650,Kyo,,Chuo Ku,35.66829,139.77808,Entire home/apt,99981,1,6,2019-06-21,0.51,48,365
27769737,★Free Wi-Fi★Easy access from TOKYO station 8-1t,71735650,Kyo,,Chuo Ku,35.66862,139.77953,Entire home/apt,99981,1,4,2019-11-02,0.47,48,365
27769818,★Free Wi-Fi★Easy access from TOKYO station 8-2t,71735650,Kyo,,Chuo Ku,35.66789,139.77804,Entire home/apt,99981,1,2,2019-05-21,0.21,48,365
27770555,◆Asakusa private chambre 1◆ Elevator / Free Wifi,209221237,Mie,,Taito Ku,35.71857,139.79462,Private room,6538,2,64,2019-11-22,3.85,2,118
27772647,Japanese style room / 8min.from Shinjuku by subway,42901973,Norihito,,Nakano Ku,35.68567,139.66705,Private room,5015,2,75,2020-01-13,4.30,1,67
27772822,106 池袋新宿渋谷至近  新築清潔/駅近の便利なﾎｽﾃﾙ個室ﾃﾚﾋﾞ付/WIFIﾌﾘｰ/ﾊﾞｽﾀｵﾙ付,190765258,Mikayo,,Itabashi Ku,35.75502,139.69475,Hotel room,3596,2,8,2019-12-23,0.51,29,0
27773325,"7 mins to Ikebukuro, for women Discount‼️",190765258,Mikayo,,Itabashi Ku,35.75407,139.69435,Shared room,3596,2,26,2019-11-25,1.88,29,0
27773427,202 池袋新宿渋谷至近  新築清潔/駅近の便利なﾎｽﾃﾙ(女性専用)WIFIﾌﾘｰ/ﾊﾞｽﾀｵﾙ付,190765258,Mikayo,,Itabashi Ku,35.75373,139.69598,Hotel room,3269,2,6,2019-12-04,0.38,29,0
27773543,203 池袋新宿渋谷至近  新築清潔/駅近の便利なﾎｽﾃﾙ(女性専用)WIFIﾌﾘｰ/ﾊﾞｽﾀｵﾙ付,190765258,Mikayo,,Itabashi Ku,35.75517,139.6944,Hotel room,3269,2,5,2019-12-27,0.32,29,0
27773651,Newly Built Hostel near Ikebukuro BigDiscount‼️,190765258,Mikayo,,Itabashi Ku,35.75398,139.69507,Private room,4904,1,18,2019-12-15,1.17,29,0
27773864,"206 池袋新宿渋谷至近､駅近の便利なﾎｽﾃﾙ
ｼﾝｸﾞﾙﾍﾞｯﾄﾞ下は引出し収納
出張､長期滞在にお勧め",190765258,Mikayo,,Itabashi Ku,35.75585,139.69586,Hotel room,4904,2,5,2019-11-29,0.31,29,0
27773953,"3 mins to Higashi Shinjuku Sta.地鐵東新宿駅3分,獨立優美大套房#1",48477203,Shinjukubnb,,Shinjuku Ku,35.69989,139.70802,Entire home/apt,12968,1,33,2020-01-04,1.93,2,122
27774812,16PP OLD TOKYO ASAKUSA AREA!1 min to 24/7 market,186681429,Hostel Haru,,Taito Ku,35.71471,139.79237,Hotel room,37051,2,2,2019-06-08,0.21,10,311
27774948,NEW OPEN!! Whole building! Shinjuku area!,163145419,Kazutaka,,Shinjuku Ku,35.69148,139.68553,Entire home/apt,46968,1,3,2019-08-05,0.23,13,17
27775443,204 池袋新宿渋谷至近  新築清潔/駅近の便利なﾎｽﾃﾙ(女性専用) WIFIﾌﾘｰ/ﾊﾞｽﾀｵﾙ付,190765258,Mikayo,,Itabashi Ku,35.7554,139.69474,Hotel room,3269,2,2,2019-09-24,0.13,29,0
27775544,B&B***Tatami Room***,209649623,Apartmentforstay ( T. Cristina).,,Suginami Ku,35.69478,139.62799,Private room,5013,7,13,2019-10-19,0.75,5,334
27776791,Relax atmosphere and cozy room for your stay!   13,102770046,Ryo & Ai,,Shibuya Ku,35.67792,139.68498,Entire home/apt,13513,1,24,2020-01-14,1.47,12,108
27788452,"5-minute walk from Akasaka Sta, Single. with BF",206791360,ｻﾞ･ﾋﾞｰ 赤坂,,Minato Ku,35.67185,139.73166,Private room,9590,1,0,,,12,274
27790320,"5-minute walk from Akasaka Sta, Single B  with BF",206791360,ｻﾞ･ﾋﾞｰ 赤坂,,Minato Ku,35.67068,139.732,Private room,9481,1,0,,,12,1
27791082,◆Asakusa private chambre 2◆ Ascenseur / Free Wifi,209221237,Mie,,Taito Ku,35.71977,139.79402,Private room,6538,2,55,2019-11-19,3.31,2,126
27792535,"5-minute walk from Akasaka Sta, Superior twin w/BF",206791360,ｻﾞ･ﾋﾞｰ 赤坂,,Minato Ku,35.67027,139.73243,Private room,11660,1,0,,,12,272
27792724,"5-minute walk from Akasaka Sta,Standard twin w/BF",206791360,ｻﾞ･ﾋﾞｰ 赤坂,,Minato Ku,35.6721,139.73398,Private room,12641,1,0,,,12,214
27792967,"Standard double room, with Breakfast",206791360,ｻﾞ･ﾋﾞｰ 赤坂,,Minato Ku,35.67209,139.73388,Private room,13622,1,0,,,12,223
27793205,"Superior double room,  with Breakfast",206791360,ｻﾞ･ﾋﾞｰ 赤坂,,Minato Ku,35.67152,139.73319,Private room,12641,1,0,,,12,275
27793263,AkihabaraHighQuality Villa! 10 subway lines,201500222,Kenta,,Chiyoda Ku,35.69435,139.77353,Entire home/apt,39994,1,40,2019-11-07,2.40,34,0
27811189,Near Asakusa&Skytree! Mixed Dorm(4beds in 30beds),196519476,Playsis,,Sumida Ku,35.70892,139.80291,Shared room,7955,1,13,2019-08-23,0.78,7,144
27811307,"New design capsule hotel (co-ed, no lock)",209813314,Hotel Zen,,Chuo Ku,35.68655,139.78153,Private room,10031,1,434,2020-01-27,47.52,13,152
27813676,[Mixed Dorms]Tokyo Guest House Coupon Present #M1,152255644,Ikidane House,,Kita Ku,35.73781,139.75992,Shared room,3487,1,3,2019-04-01,0.18,18,170
27813699,[Mixed Dorms]Guest House JR Tabata St.#M2,152255644,Ikidane House,,Kita Ku,35.7365,139.76005,Shared room,3487,1,9,2020-01-27,0.54,18,181
27813843,[Mixed Dorms]Guest House JR Tabata St.#M3,152255644,Ikidane House,,Kita Ku,35.73839,139.76067,Shared room,3487,1,3,2020-01-02,0.23,18,181
27813963,[Mixed Dorms]Tokyo Guest House JR Tabata #M5,152255644,Ikidane House,,Kita Ku,35.73683,139.75988,Shared room,3487,1,8,2020-01-25,0.54,18,181
27813994,[Mixed Dorms]Guest House JR Tabata St.#M6,152255644,Ikidane House,,Kita Ku,35.73655,139.76154,Shared room,3487,1,5,2019-05-27,0.38,18,181
27814110,[Female Only]Guest House JR Tabata St.#F1,152255644,Ikidane House,,Kita Ku,35.73699,139.76098,Shared room,3487,1,6,2020-01-04,0.38,18,180
27814149,[Mixed Dorms]Friendly Tokyo Guest House #F4,152255644,Ikidane House,,Kita Ku,35.73849,139.75944,Shared room,3487,1,1,2020-01-13,1,18,181
27814218,[Female Only]Friendly Guest House JRTabata St #F2,152255644,Ikidane House,,Kita Ku,35.7382,139.76096,Shared room,3487,1,0,,,18,180
27814229,[Female Only]Guest House JR Yanmaote line #F3,152255644,Ikidane House,,Kita Ku,35.73837,139.75979,Shared room,3487,1,4,2020-01-12,0.36,18,180
27814231,"MACHIYA Apt A,Modern style,3 stops to UENO",168476654,Ryuichi,,Arakawa Ku,35.7491,139.78391,Entire home/apt,5561,1,99,2020-01-06,5.66,5,98
27814273,[Female Only]Tokyo Guest House JR Tabata St. #F4,152255644,Ikidane House,,Kita Ku,35.73836,139.76107,Shared room,3487,1,20,2020-01-12,1.43,18,162
27814279,[Female Only]Tokyo Guest House JR Tabata St #F5,152255644,Ikidane House,,Kita Ku,35.73814,139.76013,Shared room,3487,1,1,2018-11-15,0.07,18,180
27814293,[Female Only]Friendly Guest House JR Tabata#F6,152255644,Ikidane House,,Kita Ku,35.73665,139.76011,Shared room,3487,1,1,2019-12-23,0.81,18,180
27814645,Easy access to HND airport/5min on foot from Sta.,210043002,Rin,,Ota Ku,35.58049,139.69108,Entire home/apt,7959,2,22,2019-12-18,1.34,6,204
27814766,Easy access to Haneda airport! 5 ppl. Free Wifi!,210041858,Hiroshige,,Ota Ku,35.56038,139.73223,Entire home/apt,13956,2,31,2020-01-11,1.84,1,228
27816656,‐KM‐ Detached house ~Directly to Disney Land!!~,71395336,Taketo Stay,,Katsushika Ku,35.75218,139.85605,Entire home/apt,50045,2,15,2019-11-17,0.90,4,339
27816777,Summer SALE 5min to station♪JapaneseRyokan -IN101,162218189,Tosaya,,Shinjuku Ku,35.69075,139.6882,Hotel room,12641,1,39,2020-01-23,2.23,35,271
27817124,"MACHIYA Apt B,Simple style,3 stops to UENO",168476654,Ryuichi,,Arakawa Ku,35.74856,139.78362,Entire home/apt,6760,1,61,2019-11-29,3.50,5,160
27819531,Sora Terrace -  2 minutes from station by foot,32251392,Taiju,,Nishitokyo Shi,35.72855,139.56598,Private room,4143,1,2,2019-12-18,0.68,4,55
27820199,"Nearest Sta 1.5min!Nr Ikebukuro,Shinjuku,Shibuya!",210081038,Kota,,Toshima Ku,35.73024,139.73091,Entire home/apt,11987,2,57,2020-01-08,3.31,14,106
27826333,SkyTree/Oshiage 4mins/Free Portable WIFI/3ppl KO51,158349359,Sebrina,,Sumida Ku,35.70672,139.81557,Entire home/apt,10462,2,45,2019-12-23,2.64,3,162
27835442,Oshiage 3mins 2020 SAKURA OLYMPIC GAMES  FreeWi-fi,10687372,Kenneth,,Sumida Ku,35.7089,139.8155,Entire home/apt,11987,1,52,2019-12-31,3.05,3,114
27835507,竹ﾉ塚駅 徒歩5分 上野まで電車20分 民泊 超 (ﾂｲﾝﾍﾞｯﾄﾞ部屋),209824558,Asha,,Adachi Ku,35.79498,139.78894,Private room,5994,1,9,2020-01-01,0.52,2,0
27835617,OshaigeSt.3mins Olympic Games OPEN!! OK FREEWI-FI,10687372,Kenneth,,Sumida Ku,35.70814,139.81527,Entire home/apt,11987,1,49,2020-01-17,2.91,3,164
27835748,Oshiage3mins FreeWi-fi  TOKYO OLYMPIC GAMES,10687372,Kenneth,,Sumida Ku,35.70814,139.81681,Entire home/apt,11987,1,56,2020-01-01,3.36,3,117
27836119,2020Sakura SHINJUKU AREA#Max4#Wifi#1minto bus stop,208950742,Yi,,Nakano Ku,35.68776,139.67644,Entire home/apt,7955,2,59,2020-01-16,3.48,2,283
27836535,Designer Retro Modern Japanese House,202650064,Shiro,,Shibuya Ku,35.64809,139.70636,Entire home/apt,50019,1,38,2020-01-03,2.21,4,219
27836707,"SC1 Max12ppl/3Bedroom/2Bathroom/Shibuya, Ebisu",71395336,Taketo Stay,,Shibuya Ku,35.64441,139.71279,Entire home/apt,50045,2,22,2020-01-19,1.38,4,318
27837387,Sparrow House. ｽﾊﾟﾛｰﾊｳｽ,68178397,Chie,,Chofu Shi,35.65044,139.56485,Entire home/apt,5015,2,42,2020-01-17,2.46,1,129
27838698,"80㎡,8beds,5mins to Shinjuku Sta",32815136,Miko,,Shinjuku Ku,35.68641,139.72568,Entire home/apt,15591,2,12,2020-01-04,0.73,3,76
27840125,【ดีจังเผฮ้า】ห้องพักสไตล์ญี่ปุ่น คนไทยดูแล24ชม.お寺の中のｹﾞｽﾄﾊｳｽ,50315845,Kanchan,,Taito Ku,35.71989,139.76742,Private room,10031,1,0,,,5,73
27840677,H104_[4min SHIBUYA] Cozy 1BR in Sangenjaya!ROOM,199463250,Atsushi,,Setagaya Ku,35.64251,139.66419,Entire home/apt,11993,1,55,2020-01-21,3.25,3,211
27841441,"新大久保站步行3分钟,歌舞伎町步行5分钟 冠京别馆201",185713980,勝,,Shinjuku Ku,35.70145,139.70491,Private room,12968,2,16,2020-01-15,1.06,5,128
